Attrition,BusinessTravel,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age_Profile,Age_cat,Gender_cat,JobLevel_cat,BusinessTravel_cat,OverTime_cat,WorkLifeBalance_cat,TrainingTimesLastYear_cat,EnvironmentSatisfaction_cat,JobSatisfaction_cat
0,1,4,0,5,1,19943,0,2,3,5,3,Middle-age (45-59),Female,Executive,Travel Rarely,No,Better,3-4,Very High,Low
0,1,2,0,1,4,3131,0,5,3,10,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,Medium,Very High
0,1,3,1,1,1,2552,0,4,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,7-8,High,Low
0,1,1,0,1,3,4477,1,2,2,3,3,Middle-age (45-59),Female,Entry,Travel Rarely,Yes,Good,3-4,Low,High
0,1,4,0,2,4,6474,0,2,2,14,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,3-4,Very High,Very High
0,1,1,1,1,3,3033,0,2,2,2,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Good,3-4,Low,High
1,1,3,1,1,3,2936,1,4,3,6,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,7-8,High,High
0,1,4,0,5,3,18606,0,6,3,7,3,Middle-age (45-59),Female,Executive,Travel Rarely,No,Better,More than 10,Very High,High
0,1,2,0,1,4,2168,1,2,2,5,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Good,3-4,Medium,Very High
1,2,3,1,1,4,2853,1,5,3,0,1,Young Adult (18-25),Male,Entry,Travel Frequently,Yes,Better,9-10,High,Very High
0,1,3,0,4,1,17048,0,2,3,26,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Better,3-4,High,Low
0,3,4,1,1,3,2290,0,3,3,0,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,5-6,Very High,High
0,1,2,1,1,3,3600,0,2,3,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Medium,High
1,3,1,1,1,1,2107,0,2,1,1,2,Adult (26-44),Male,Entry,Non-Travel,No,Bad,3-4,Low,Low
0,1,3,1,2,1,4115,0,3,3,4,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,High,Low
0,2,2,1,2,2,4327,0,2,3,0,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,3-4,Medium,Medium
0,2,4,0,4,1,17856,0,3,3,2,3,Middle-age (45-59),Female,Senior,Travel Frequently,No,Better,5-6,Very High,Low
0,1,4,1,1,1,3196,0,2,3,6,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Very High,Low
0,1,4,1,5,2,19081,0,2,3,4,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Better,3-4,Very High,Medium
0,1,3,1,2,1,8966,1,2,3,7,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,3-4,High,Low
1,1,4,0,1,2,2210,0,3,1,1,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Bad,5-6,Very High,Medium
0,2,2,0,2,3,4539,0,3,2,10,2,Adult (26-44),Female,Junior,Travel Frequently,No,Good,5-6,Medium,High
0,1,3,1,1,3,2741,0,4,3,7,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,7-8,High,High
0,1,3,1,2,3,3491,0,4,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,7-8,High,High
0,1,4,1,2,4,4541,0,3,3,20,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Very High,Very High
0,1,3,1,1,4,2678,0,2,3,2,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,High,Very High
0,1,4,1,2,4,7379,0,3,2,6,3,Middle-age (45-59),Male,Junior,Travel Rarely,No,Good,5-6,Very High,Very High
0,3,4,1,2,1,6272,0,3,4,4,2,Adult (26-44),Male,Junior,Non-Travel,No,Best,5-6,Very High,Low
0,1,2,1,2,4,5220,1,3,3,11,4,Old age (60+),Male,Junior,Travel Rarely,Yes,Better,5-6,Medium,Very High
0,2,3,0,1,2,2743,0,2,3,2,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,3-4,High,Medium
0,2,4,0,2,3,4998,1,2,3,8,2,Adult (26-44),Female,Junior,Travel Frequently,Yes,Better,3-4,Very High,High
0,1,3,0,3,1,10252,1,2,3,7,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Better,3-4,High,Low
0,1,1,1,1,4,2781,0,5,3,14,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,9-10,Low,Very High
0,1,2,0,2,2,6852,0,2,4,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Best,3-4,Medium,Medium
0,1,3,1,2,4,4950,0,4,3,4,1,Young Adult (18-25),Male,Junior,Travel Rarely,No,Better,7-8,High,Very High
0,1,4,1,1,2,3579,1,2,3,11,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,3-4,Very High,Medium
0,2,1,0,3,1,13191,1,6,3,1,2,Adult (26-44),Female,Middle,Travel Frequently,Yes,Better,More than 10,Low,Low
0,3,3,0,3,4,10377,1,6,2,13,2,Adult (26-44),Female,Middle,Non-Travel,Yes,Good,More than 10,High,Very High
0,1,1,1,1,1,2235,1,3,2,9,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Good,5-6,Low,Low
0,2,4,0,3,3,10502,0,2,1,5,3,Middle-age (45-59),Female,Middle,Travel Frequently,No,Bad,3-4,Very High,High
0,1,1,0,1,4,2011,0,5,3,10,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,Low,Very High
1,3,1,0,1,2,1859,1,2,4,1,1,Young Adult (18-25),Female,Entry,Non-Travel,Yes,Best,3-4,Low,Medium
0,1,1,0,1,4,3760,0,5,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,Low,Very High
0,1,4,1,4,4,17779,0,2,3,10,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,3,1,2,1,6833,1,2,2,6,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,3-4,High,Low
0,1,3,0,2,1,6812,0,2,3,10,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,High,Low
0,1,3,0,2,4,5171,0,2,3,6,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Better,3-4,High,Very High
0,1,3,1,5,4,19740,0,2,3,8,2,Adult (26-44),Male,Executive,Travel Rarely,No,Better,3-4,High,Very High
0,1,1,1,5,3,18711,0,2,4,1,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Best,3-4,Low,High
0,2,3,1,1,2,3692,0,2,2,11,2,Adult (26-44),Male,Entry,Travel Frequently,No,Good,3-4,High,Medium
0,1,4,1,1,2,2559,0,4,2,1,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Good,7-8,Very High,Medium
0,1,1,1,1,3,2517,0,2,3,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Low,High
0,1,3,1,2,4,6623,1,2,3,6,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,4,1,5,4,18265,0,3,4,1,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Best,5-6,Very High,Very High
0,1,4,0,4,4,16124,0,2,2,7,2,Adult (26-44),Female,Senior,Travel Rarely,No,Good,3-4,Very High,Very High
0,1,3,0,1,3,2585,0,5,2,1,2,Adult (26-44),Female,Entry,Travel Rarely,No,Good,9-10,High,High
0,1,2,1,5,2,18213,0,5,3,22,2,Adult (26-44),Male,Executive,Travel Rarely,No,Better,9-10,Medium,Medium
0,1,4,1,3,3,8380,1,3,3,9,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,5-6,Very High,High
0,1,2,0,1,4,2994,1,2,3,1,1,Young Adult (18-25),Female,Entry,Travel Rarely,Yes,Better,3-4,Medium,Very High
0,1,4,1,1,3,1223,0,2,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,Very High,High
1,2,3,1,1,4,1118,1,4,3,1,1,Young Adult (18-25),Male,Entry,Travel Frequently,Yes,Better,7-8,High,Very High
0,1,3,1,1,4,2875,1,2,2,8,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Good,3-4,High,Very High
1,1,1,0,5,2,18824,1,2,3,24,3,Middle-age (45-59),Female,Executive,Travel Rarely,Yes,Better,3-4,Low,Medium
0,3,4,1,4,2,13577,1,3,3,33,3,Middle-age (45-59),Male,Senior,Non-Travel,Yes,Better,5-6,Very High,Medium
1,2,1,0,1,3,2625,0,2,1,2,1,Young Adult (18-25),Female,Entry,Travel Frequently,No,Bad,3-4,Low,High
0,1,4,0,5,2,18789,0,2,3,11,3,Middle-age (45-59),Female,Executive,Travel Rarely,No,Better,3-4,Very High,Medium
0,1,3,0,2,1,4538,1,3,3,3,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,5-6,High,Low
0,2,4,1,5,2,19847,1,5,2,29,3,Middle-age (45-59),Male,Executive,Travel Frequently,Yes,Good,9-10,Very High,Medium
0,1,4,1,3,4,10512,0,6,2,9,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Good,More than 10,Very High,Very High
0,2,3,0,2,2,4444,0,2,4,11,2,Adult (26-44),Female,Junior,Travel Frequently,No,Best,3-4,High,Medium
0,2,4,1,1,3,2154,1,2,2,4,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Good,3-4,Very High,High
0,1,3,1,5,1,19190,0,4,2,25,2,Adult (26-44),Male,Executive,Travel Rarely,No,Good,7-8,High,Low
0,2,3,1,2,2,4490,0,5,4,10,2,Adult (26-44),Male,Junior,Travel Frequently,No,Best,9-10,High,Medium
0,1,3,1,1,3,3506,1,3,3,3,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,5-6,High,High
0,1,2,0,2,2,2372,1,2,3,1,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,3-4,Medium,Medium
0,1,4,0,3,4,10231,0,3,4,21,2,Adult (26-44),Female,Middle,Travel Rarely,No,Best,5-6,Very High,Very High
0,1,3,0,2,2,5410,1,2,3,16,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,3-4,High,Medium
1,1,1,0,3,4,7978,0,2,3,10,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,3-4,Low,Very High
0,2,4,1,1,4,3867,1,2,3,2,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Better,3-4,Very High,Very High
0,2,2,0,1,3,2838,0,6,2,7,3,Middle-age (45-59),Female,Entry,Travel Frequently,No,Good,More than 10,Medium,High
0,3,3,0,2,3,4695,1,3,3,8,2,Adult (26-44),Female,Junior,Non-Travel,Yes,Better,5-6,High,High
1,1,2,0,1,3,3339,1,2,3,7,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,3-4,Medium,High
0,1,4,1,1,1,2080,0,2,2,3,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,3-4,Very High,Low
0,1,4,0,1,2,2096,0,3,2,2,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Good,5-6,Very High,Medium
0,1,3,1,2,4,6209,0,4,4,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Best,7-8,High,Very High
0,2,2,0,5,2,18061,0,4,3,0,3,Middle-age (45-59),Female,Executive,Travel Frequently,No,Better,7-8,Medium,Medium
0,1,3,0,4,2,17123,1,4,3,19,2,Adult (26-44),Female,Senior,Travel Rarely,Yes,Better,7-8,High,Medium
0,1,1,1,1,3,2372,0,3,3,2,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Better,5-6,Low,High
1,1,4,1,2,3,4883,0,3,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Very High,High
1,1,3,1,1,1,3904,0,2,3,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,High,Low
0,1,1,0,2,4,4627,0,6,3,9,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,More than 10,Low,Very High
0,1,4,0,3,3,7094,0,0,3,7,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,No Training,Very High,High
0,1,4,0,1,1,3423,0,3,4,7,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Best,5-6,Very High,Low
0,3,3,0,2,4,6674,0,6,3,9,2,Adult (26-44),Female,Junior,Non-Travel,No,Better,More than 10,High,Very High
0,1,4,0,4,1,16880,1,2,3,3,3,Middle-age (45-59),Female,Senior,Travel Rarely,Yes,Better,3-4,Very High,Low
1,1,4,1,3,2,9094,1,2,3,5,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,3-4,Very High,Medium
1,1,2,1,3,2,8446,1,2,2,8,3,Middle-age (45-59),Male,Middle,Travel Rarely,Yes,Good,3-4,Medium,Medium
0,1,2,0,3,1,11916,1,2,3,9,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Better,3-4,Medium,Low
0,1,1,1,2,3,4534,0,6,3,8,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,More than 10,Low,High
0,3,4,0,3,3,9852,1,5,2,10,2,Adult (26-44),Female,Middle,Non-Travel,Yes,Good,9-10,Very High,High
0,3,3,1,2,2,6151,0,4,3,19,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,7-8,High,Medium
1,2,4,0,1,2,2302,1,2,4,3,2,Adult (26-44),Female,Entry,Travel Frequently,Yes,Best,3-4,Very High,Medium
1,1,1,1,1,1,2362,0,4,4,3,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,7-8,Low,Low
0,3,3,1,4,3,17861,1,3,2,20,2,Adult (26-44),Male,Senior,Non-Travel,Yes,Good,5-6,High,High
0,1,4,0,5,3,19187,0,5,3,19,3,Middle-age (45-59),Female,Executive,Travel Rarely,No,Better,9-10,Very High,High
0,1,4,1,5,2,19717,0,4,3,7,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Better,7-8,Very High,Medium
0,3,3,1,1,3,3544,0,0,3,4,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,No Training,High,High
0,1,4,1,3,4,8500,0,0,2,9,2,Adult (26-44),Male,Middle,Travel Rarely,No,Good,No Training,Very High,Very High
0,1,3,1,2,4,4661,0,4,3,9,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,7-8,High,Very High
0,2,3,0,2,1,4103,0,2,3,9,2,Adult (26-44),Female,Junior,Travel Frequently,No,Better,3-4,High,Low
0,2,3,1,2,3,4249,1,3,3,9,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Better,5-6,High,High
0,1,3,1,4,2,14026,1,2,3,33,3,Middle-age (45-59),Male,Senior,Travel Rarely,Yes,Better,3-4,High,Medium
0,1,2,0,2,1,6893,0,3,3,7,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,Medium,Low
0,1,3,0,2,1,6125,0,6,4,10,2,Adult (26-44),Female,Junior,Travel Rarely,No,Best,More than 10,High,Low
0,1,4,1,1,4,3669,0,6,2,3,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Good,More than 10,Very High,Very High
1,1,3,0,3,1,10008,1,0,2,10,3,Middle-age (45-59),Female,Middle,Travel Rarely,Yes,Good,No Training,High,Low
0,1,2,1,1,2,2387,0,3,3,4,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Medium,Medium
0,2,1,0,2,1,4639,0,2,2,15,2,Adult (26-44),Female,Junior,Travel Frequently,No,Good,3-4,Low,Low
0,1,4,1,3,4,7898,0,2,3,10,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,3,0,1,4,2534,0,4,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,7-8,High,Very High
0,1,4,0,4,2,13142,0,1,2,5,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Good,1-2,Very High,Medium
0,3,4,0,1,4,1611,0,5,4,0,1,Young Adult (18-25),Female,Entry,Non-Travel,No,Best,9-10,Very High,Very High
0,1,4,0,2,4,5363,0,0,3,9,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,No Training,Very High,Very High
0,2,4,1,2,4,5071,0,3,3,6,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,5-6,Very High,Very High
1,1,1,1,4,3,13695,1,2,2,19,3,Middle-age (45-59),Male,Senior,Travel Rarely,Yes,Good,3-4,Low,High
0,1,4,1,4,2,13402,1,0,3,19,3,Middle-age (45-59),Male,Senior,Travel Rarely,Yes,Better,No Training,Very High,Medium
0,3,1,0,1,3,2029,0,2,3,5,2,Adult (26-44),Female,Entry,Non-Travel,No,Better,3-4,Low,High
0,1,2,0,2,3,6377,0,0,3,12,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,No Training,Medium,High
0,1,2,1,2,3,5429,0,1,3,8,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,1-2,Medium,High
1,2,3,0,1,4,2785,0,3,4,1,2,Adult (26-44),Female,Entry,Travel Frequently,No,Best,5-6,High,Very High
1,2,4,0,2,3,4614,1,0,2,4,2,Adult (26-44),Female,Junior,Travel Frequently,Yes,Good,No Training,Very High,High
0,2,4,1,1,3,2610,0,2,3,4,2,Adult (26-44),Male,Entry,Travel Frequently,No,Better,3-4,Very High,High
0,1,3,0,2,4,6687,0,2,4,14,2,Adult (26-44),Female,Junior,Travel Rarely,No,Best,3-4,High,Very High
0,1,3,1,2,1,4724,0,0,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,No Training,High,Low
1,1,4,1,2,3,6179,1,3,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,5-6,Very High,High
0,1,1,1,2,4,6120,1,2,4,5,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Best,3-4,Low,Very High
0,2,2,1,3,2,10596,0,5,3,4,3,Middle-age (45-59),Male,Middle,Travel Frequently,No,Better,9-10,Medium,Medium
0,2,4,0,2,4,5467,1,4,2,6,2,Adult (26-44),Female,Junior,Travel Frequently,Yes,Good,7-8,Very High,Very High
0,1,3,1,1,3,2996,1,2,3,6,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,3-4,High,High
0,2,2,1,2,4,9998,0,2,4,5,2,Adult (26-44),Male,Junior,Travel Frequently,No,Best,3-4,Medium,Very High
0,1,3,1,2,2,4078,1,3,2,3,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,5-6,High,Medium
0,3,3,1,3,3,10920,0,2,3,6,2,Adult (26-44),Male,Middle,Non-Travel,No,Better,3-4,High,High
0,1,1,1,2,3,6232,0,3,2,3,1,Young Adult (18-25),Male,Junior,Travel Rarely,No,Good,5-6,Low,High
0,2,4,0,4,3,13247,1,3,2,5,3,Middle-age (45-59),Female,Senior,Travel Frequently,Yes,Good,5-6,Very High,High
0,1,1,0,2,3,4081,1,3,1,20,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Bad,5-6,Low,High
0,1,4,0,2,4,5769,1,3,3,6,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,5-6,Very High,Very High
1,1,4,0,1,3,2394,1,2,3,8,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,3-4,Very High,High
0,1,1,1,1,4,3904,0,2,3,4,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Low,Very High
0,1,3,0,4,1,16799,0,5,3,20,2,Adult (26-44),Female,Senior,Travel Rarely,No,Better,9-10,High,Low
0,1,3,0,1,1,2950,0,2,1,5,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Bad,3-4,High,Low
0,1,1,0,1,3,3629,0,6,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,More than 10,Low,High
0,2,3,1,3,4,9362,0,2,3,2,2,Adult (26-44),Male,Middle,Travel Frequently,No,Better,3-4,High,Very High
0,1,1,1,1,4,3229,0,2,2,3,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Good,3-4,Low,Very High
0,1,3,1,1,1,3578,0,2,3,7,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,High,Low
0,1,2,1,3,1,7988,0,3,2,10,2,Adult (26-44),Male,Middle,Travel Rarely,No,Good,5-6,Medium,Low
1,2,1,1,2,1,4284,0,2,3,4,3,Middle-age (45-59),Male,Junior,Travel Frequently,No,Better,3-4,Low,Low
1,2,3,0,3,4,7553,1,1,3,8,2,Adult (26-44),Female,Middle,Travel Frequently,Yes,Better,1-2,High,Very High
0,1,4,0,4,4,17328,0,3,2,20,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Good,5-6,Very High,Very High
0,1,4,0,5,1,19701,1,3,3,9,3,Middle-age (45-59),Female,Executive,Travel Rarely,Yes,Better,5-6,Very High,Low
0,1,2,1,4,4,14732,0,4,4,7,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Best,7-8,Medium,Very High
0,1,1,0,2,2,9278,1,3,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,5-6,Low,Medium
1,2,2,0,1,3,1359,0,3,3,1,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,5-6,Medium,High
0,1,4,0,2,1,4779,0,3,3,3,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,Very High,Low
0,1,1,0,4,2,16422,0,3,4,3,2,Adult (26-44),Female,Senior,Travel Rarely,No,Best,5-6,Low,Medium
0,2,4,1,1,1,2996,0,2,3,4,2,Adult (26-44),Male,Entry,Travel Frequently,No,Better,3-4,Very High,Low
1,1,1,0,1,2,1261,0,3,4,1,2,Adult (26-44),Female,Entry,Travel Rarely,No,Best,5-6,Low,Medium
0,1,2,1,1,1,2099,0,3,4,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,5-6,Medium,Low
0,1,1,1,2,4,5810,0,2,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,Low,Very High
0,1,3,0,2,1,5647,0,3,2,3,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,5-6,High,Low
0,1,1,1,1,4,3420,0,2,2,6,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Good,3-4,Low,Very High
1,1,1,1,1,1,4400,0,2,3,3,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,Low,Low
0,3,3,1,1,3,3500,0,2,1,6,2,Adult (26-44),Male,Entry,Non-Travel,No,Bad,3-4,High,High
0,1,1,0,1,1,2066,0,3,4,3,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Best,5-6,Low,Low
0,1,1,0,4,3,17169,0,2,4,20,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Best,3-4,Low,High
0,1,4,0,2,3,4162,1,3,3,5,1,Young Adult (18-25),Female,Junior,Travel Rarely,Yes,Better,5-6,Very High,High
0,1,4,1,2,4,9204,0,3,2,4,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,5-6,Very High,Very High
0,1,4,0,1,2,3294,0,2,2,5,2,Adult (26-44),Female,Entry,Travel Rarely,No,Good,3-4,Very High,Medium
0,1,2,1,1,3,2127,1,5,2,4,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Good,9-10,Medium,High
0,3,3,1,2,3,3975,0,2,4,8,2,Adult (26-44),Male,Junior,Non-Travel,No,Best,3-4,High,High
0,1,1,1,3,4,10793,0,5,3,13,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,9-10,Low,Very High
1,1,1,1,3,4,10096,0,1,4,7,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Best,1-2,Low,Very High
1,3,1,0,1,1,3646,1,2,4,1,2,Adult (26-44),Female,Entry,Non-Travel,Yes,Best,3-4,Low,Low
1,2,3,0,3,2,7446,0,2,3,10,2,Adult (26-44),Female,Middle,Travel Frequently,No,Better,3-4,High,Medium
0,1,2,1,3,1,10851,1,2,3,7,3,Middle-age (45-59),Male,Middle,Travel Rarely,Yes,Better,3-4,Medium,Low
0,1,4,0,1,2,2109,0,3,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,Very High,Medium
1,2,2,1,1,4,3722,1,2,1,2,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Bad,3-4,Medium,Very High
0,1,2,1,3,4,9380,1,4,4,3,3,Middle-age (45-59),Male,Middle,Travel Rarely,Yes,Best,7-8,Medium,Very High
0,1,3,1,2,1,5486,0,3,3,2,3,Middle-age (45-59),Male,Junior,Travel Rarely,No,Better,5-6,High,Low
1,1,1,0,1,3,2742,0,0,3,2,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,No Training,Low,High
0,3,4,1,3,2,13757,0,5,3,9,2,Adult (26-44),Male,Middle,Non-Travel,No,Better,9-10,Very High,Medium
0,1,4,1,2,1,8463,0,4,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,7-8,Very High,Low
0,3,3,1,1,3,3162,0,5,3,5,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,9-10,High,High
0,1,4,1,4,2,16598,0,2,2,9,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Good,3-4,Very High,Medium
0,1,1,1,2,3,6651,0,0,2,3,3,Middle-age (45-59),Male,Junior,Travel Rarely,No,Good,No Training,Low,High
0,1,3,1,1,3,2345,0,3,4,3,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,5-6,High,High
0,1,4,1,1,2,3420,0,3,2,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,5-6,Very High,Medium
0,2,4,1,2,1,4373,0,2,3,4,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,3-4,Very High,Low
0,1,4,1,2,1,4759,0,2,3,13,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Very High,Low
0,1,4,1,2,3,5301,0,2,2,2,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,Very High,High
0,2,1,0,1,4,3673,0,3,3,12,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,5-6,Low,Very High
0,2,1,0,2,3,4768,0,4,2,1,2,Adult (26-44),Female,Junior,Travel Frequently,No,Good,7-8,Low,High
0,3,3,1,1,3,1274,0,2,2,1,2,Adult (26-44),Male,Entry,Non-Travel,No,Good,3-4,High,High
0,1,2,1,2,3,4900,0,2,2,12,3,Middle-age (45-59),Male,Junior,Travel Rarely,No,Good,3-4,Medium,High
0,1,3,1,3,2,10466,0,3,3,8,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,5-6,High,Medium
0,2,2,1,4,1,17007,0,3,2,14,2,Adult (26-44),Male,Senior,Travel Frequently,No,Good,5-6,Medium,Low
1,2,1,1,1,3,2909,0,3,4,3,2,Adult (26-44),Male,Entry,Travel Frequently,No,Best,5-6,Low,High
1,2,1,0,2,2,5765,0,4,1,5,2,Adult (26-44),Female,Junior,Travel Frequently,No,Bad,7-8,Low,Medium
1,1,1,0,2,2,4599,1,2,4,15,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Best,3-4,Low,Medium
0,1,4,1,1,3,2404,0,3,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Very High,High
1,2,2,1,1,1,3172,1,2,2,0,1,Young Adult (18-25),Male,Entry,Travel Frequently,Yes,Good,3-4,Medium,Low
0,3,4,0,1,2,2033,0,2,3,1,1,Young Adult (18-25),Female,Entry,Non-Travel,No,Better,3-4,Very High,Medium
0,2,2,1,3,3,10209,1,2,2,2,2,Adult (26-44),Male,Middle,Travel Frequently,Yes,Good,3-4,Medium,High
0,1,3,1,2,3,8620,0,3,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,High,High
